h;f_backward;f_central;f_forward;d_backward;d_central;d_forward;f_s;d_s;
0.1476;0.013361073;0.000320739;0.012719595;0.013361047;0.000320847;0.012719353;0.013591233;0.01358955; 
0.1474;0.013342297;0.000319874;0.012702578;0.013342525;0.000319978;0.012702568;0.01357061;0.013570426; 
0.1472;0.01332385;0.000318951;0.012685978;0.013324004;0.000319111;0.012685782;0.01355319;0.013551304; 
0.147;0.01330576;0.000318414;0.012668902;0.013305484;0.000318245;0.012668994;0.013533506;0.013532183; 
0.1468;0.013286775;0.000317282;0.012652182;0.013286965;0.00031738;0.012652205;0.013511556;0.013513065; 
0.1466;0.013268596;0.000316566;0.012635434;0.013268447;0.000316516;0.012635416;0.013492885;0.013493948; 
0.1464;0.01324997;0.000315672;0.012618625;0.01324993;0.000315653;0.012618624;0.013474751;0.013474833; 
0.1462;0.013231254;0.00031454;0.012602174;0.013231414;0.000314791;0.012601832;0.013459864;0.01345572; 
0.146;0.013212895;0.000313795;0.012585306;0.0132129;0.000313931;0.012585038;0.013439941;0.013436609; 
0.1458;0.013194507;0.000313079;0.012568349;0.013194386;0.000313071;0.012568243;0.013417709;0.013417499; 
0.1456;0.01317609;0.000312364;0.012551331;0.013175874;0.000312213;0.012551447;0.013398829;0.013398392; 
0.1454;0.013157165;0.000311232;0.012534732;0.013157363;0.000311356;0.01253465;0.01337758;0.013379286; 
0.1452;0.013139016;0.000310487;0.012518072;0.013138853;0.000310501;0.012517851;0.013362515;0.013360182; 
0.145;0.013120419;0.000309742;0.012500936;0.013120344;0.000309646;0.012501051;0.013339463;0.013341081; 
0.1448;0.013101792;0.000308609;0.012484574;0.013101836;0.000308793;0.01248425;0.013325486;0.013321981; 
0.1446;0.013083106;0.000307655;0.012467766;0.013083329;0.000307941;0.012467448;0.013306323;0.013302882; 
0.1444;0.013064748;0.000307119;0.01245051;0.013064823;0.000307089;0.012450644;0.013281959;0.013283786; 
0.1442;0.01304636;0.000306374;0.012433612;0.013046319;0.00030624;0.01243384;0.013260949;0.013264692; 
0.144;0.013027912;0.00030542;0.012417072;0.013027816;0.000305391;0.012417034;0.013246211;0.013245599; 
0.1438;0.013009435;0.000304496;0.012400472;0.013009313;0.000304543;0.012400226;0.013229179;0.013226508; 
0.1436;0.012990898;0.000303722;0.012383425;0.012990812;0.000303697;0.012383418;0.013206857;0.013207419; 
0.1434;0.012972272;0.000302976;0.012366348;0.012972312;0.000302852;0.012366608;0.013185057;0.013188332; 
0.1432;0.012953615;0.000301784;0.012350047;0.012953813;0.000302008;0.012349797;0.013169575;0.013169247; 
0.143;0.012935376;0.000301278;0.012332821;0.012935315;0.000301165;0.012332985;0.013148847;0.013150164; 
0.1428;0.012917018;0.000300503;0.012316012;0.012916818;0.000300324;0.012316171;0.013128626;0.013131083; 
0.1426;0.01289863;0.000299728;0.012299174;0.012898323;0.000299483;0.012299356;0.013108942;0.013112003; 
0.1424;0.012879765;0.000298536;0.012282693;0.012879828;0.000298644;0.01228254;0.013092715;0.013092925; 
0.1422;0.012861258;0.000297761;0.012265736;0.012861335;0.000297806;0.012265723;0.013074103;0.01307385; 
0.142;0.012842751;0.000297016;0.012248689;0.012842843;0.000296969;0.012248905;0.013053122;0.013054776; 
0.1418;0.012824154;0.000296033;0.012232059;0.012824351;0.000296133;0.012232085;0.013032618;0.013035704; 
0.1416;0.012805915;0.000295258;0.0122154;0.012805861;0.000295299;0.012215264;0.013018611;0.013016633; 
0.1414;0.012787229;0.000294483;0.012198263;0.012787373;0.000294465;0.012198442;0.012996244;0.012997565; 
0.1412;0.0127689;0.000293738;0.012181455;0.012768885;0.000293633;0.012181619;0.012974444;0.012978499; 
0.141;0.012750512;0.000292724;0.012165064;0.012750398;0.000292802;0.012164794;0.012962121;0.012959434; 
0.1408;0.012732095;0.00029195;0.012148195;0.012731912;0.000291972;0.012147968;0.012944374;0.012940371; 
0.1406;0.012713587;0.000291145;0.012131297;0.012713428;0.000291143;0.012131141;0.012924182;0.01292131; 
0.1404;0.012694663;0.000290191;0.01211428;0.012694945;0.000290316;0.012114313;0.012898523;0.012902251; 
0.1402;0.012676483;0.000289387;0.01209771;0.012676462;0.00028949;0.012097483;0.012885499;0.012883194; 
0.14;0.012657827;0.000288582;0.012080663;0.012657981;0.000288665;0.012080652;0.012863922;0.012864139; 
0.1398;0.012639558;0.000287986;0.012063557;0.012639501;0.000287841;0.01206382;0.012842897;0.012845085; 
0.1396;0.012620783;0.000286764;0.012047255;0.012621022;0.000287018;0.012046987;0.012828547;0.012826034; 
0.1394;0.012602425;0.000286198;0.012030029;0.012602544;0.000286196;0.012030152;0.012805629;0.012806984; 
0.1392;0.012584007;0.000285393;0.012013191;0.012584068;0.000285376;0.012013316;0.012786287;0.012787936; 
0.139;0.0125655;0.00028438;0.01199674;0.012565592;0.000284556;0.011996479;0.012773696;0.01276889; 
0.1388;0.012546963;0.000283575;0.011979842;0.012547118;0.000283738;0.011979641;0.012752417;0.012749846; 
0.1386;0.012528843;0.000283009;0.011962825;0.012528644;0.000282921;0.011962801;0.012731734;0.012730804; 
0.1384;0.012510187;0.000282174;0.011945808;0.012510172;0.000282106;0.011945961;0.012711588;0.012711764; 
0.1382;0.012491471;0.000281161;0.011929178;0.012491701;0.000281291;0.011929119;0.012691993;0.012692725; 
0.138;0.012473142;0.000280327;0.011912489;0.012473231;0.000280478;0.011912276;0.012676123;0.012673689; 
0.1378;0.012454754;0.000279701;0.011895323;0.012454762;0.000279666;0.011895431;0.012654576;0.012654654; 
0.1376;0.012436366;0.000278717;0.011878961;0.012436295;0.000278855;0.011878585;0.012639928;0.012635621; 
0.1374;0.012417889;0.000278092;0.011861676;0.012417828;0.000278045;0.011861738;0.01261321;0.01261659; 
0.1372;0.012399352;0.000277257;0.011844808;0.012399362;0.000277236;0.01184489;0.012596551;0.012597561; 
0.137;0.012381172;0.000276661;0.01182788;0.012380898;0.000276429;0.011828041;0.012577298;0.012578534; 
0.1368;0.012362129;0.000275409;0.01181131;0.012362435;0.000275622;0.01181119;0.012558687;0.012559509; 
0.1366;0.01234386;0.000274783;0.011794263;0.012343973;0.000274817;0.011794338;0.012537438;0.012540485; 
0.1364;0.012325531;0.000273949;0.011777633;0.012325512;0.000274013;0.011777485;0.012523177;0.012521464; 
0.1362;0.012307173;0.000273323;0.011760527;0.012307052;0.00027321;0.011760631;0.012503105;0.012502444; 
0.136;0.012288338;0.00027231;0.011743748;0.012288593;0.000272409;0.011743775;0.012480441;0.012483426; 
0.1358;0.012270278;0.000271654;0.01172694;0.012270135;0.000271608;0.011726918;0.012464809;0.01246441; 
0.1356;0.012251741;0.00027082;0.011710101;0.012251679;0.000270809;0.01171006;0.012446541;0.012445396; 
0.1354;0.012233591;0.000270194;0.011693233;0.012233223;0.000270011;0.011693201;0.012425619;0.012426384; 
0.1352;0.012214518;0.000269121;0.011676305;0.012214769;0.000269214;0.01167634;0.012405309;0.012407373; 
0.135;0.012196279;0.000268495;0.011659259;0.012196315;0.000268418;0.011659479;0.012385625;0.012388365; 
0.1348;0.01217795;0.000267661;0.011642659;0.012177863;0.000267624;0.011642616;0.012373078;0.012369358; 
0.1346;0.012159145;0.000266558;0.011626029;0.012159412;0.000266831;0.011625751;0.012351307;0.012350353; 
0.1344;0.012140727;0.000265902;0.011608893;0.012140962;0.000266038;0.011608886;0.012330148;0.012331351; 
0.1342;0.012122727;0.000265306;0.011592114;0.012122514;0.000265247;0.011592019;0.01231623;0.01231235; 
0.134;0.012104189;0.000264651;0.011574858;0.012104066;0.000264457;0.011575151;0.012289661;0.01229335; 
0.1338;0.012085593;0.000263578;0.011558467;0.01208562;0.000263669;0.011558282;0.01227698;0.012274353; 
0.1336;0.012067384;0.000262922;0.011541569;0.012067174;0.000262881;0.011541411;0.012258279;0.012255358; 
0.1334;0.012048698;0.000262028;0.011524641;0.01204873;0.000262095;0.01152454;0.012240219;0.012236364; 
0.1332;0.012029982;0.000260955;0.011508042;0.012030287;0.00026131;0.011507667;0.012219447;0.012217373; 
0.133;0.012011623;0.0002603;0.011490995;0.012011845;0.000260526;0.011490793;0.012199286;0.012198383; 
0.1328;0.011993623;0.000259882;0.011473888;0.011993404;0.000259743;0.011473917;0.01217972;0.012179395; 
0.1326;0.011975145;0.000259197;0.011456752;0.011974964;0.000258962;0.011457041;0.012157413;0.012160409; 
0.1324;0.011956668;0.000258124;0.01144042;0.011956525;0.000258181;0.011440163;0.012142557;0.012141425; 
0.1322;0.011938071;0.000257468;0.011423165;0.011938088;0.000257402;0.011423284;0.012121487;0.012122443; 
0.132;0.011919892;0.000256783;0.011406296;0.011919651;0.000256624;0.011406403;0.012104499;0.012103463; 
0.1318;0.011901176;0.00025568;0.011389846;0.011901216;0.000255847;0.011389522;0.012088153;0.012084484; 
0.1316;0.011882907;0.000255025;0.011372858;0.011882782;0.000255071;0.011372639;0.01206905;0.012065508; 
0.1314;0.011864549;0.000254369;0.011355841;0.011864348;0.000254297;0.011355755;0.012047115;0.012046533; 
0.1312;0.011846131;0.000253683;0.011338794;0.011845917;0.000253523;0.01133887;0.012029278;0.01202756; 
0.131;0.011827207;0.000252551;0.011322135;0.011827486;0.000252751;0.011321983;0.012008625;0.012008589; 
0.1308;0.011809146;0.000252074;0.011304969;0.011809056;0.00025198;0.011305096;0.011985126;0.01198962; 
0.1306;0.011790609;0.00025121;0.01128819;0.011790627;0.00025121;0.011288207;0.011972773;0.011970653; 
0.1304;0.011771953;0.000250286;0.011271381;0.0117722;0.000250442;0.011271316;0.011950585;0.011951688; 
0.1302;0.011753714;0.000249601;0.011254513;0.011753773;0.000249674;0.011254425;0.01193254;0.011932724; 
0.13;0.011735416;0.000248915;0.011237585;0.011735348;0.000248908;0.011237532;0.01191518;0.011913763; 
0.1298;0.011717087;0.000248259;0.011220598;0.011716924;0.000248143;0.011220638;0.011894989;0.011894803; 
0.1296;0.011698222;0.000247097;0.011204028;0.011698501;0.000247379;0.011203743;0.011878941;0.011875845; 
0.1294;0.011680222;0.00024662;0.011186951;0.011680079;0.000246616;0.011186847;0.011856499;0.011856889; 
0.1292;0.011661685;0.000245935;0.011169845;0.011661658;0.000245855;0.011169949;0.01183826;0.011837936; 
0.129;0.011643565;0.00024522;0.011153126;0.011643239;0.000245094;0.01115305;0.011820707;0.011818983; 
0.1288;0.011624968;0.000244325;0.011136317;0.01162482;0.000244335;0.01113615;0.011800277;0.011800033; 
0.1286;0.011606282;0.000243372;0.011119509;0.011606403;0.000243577;0.011119249;0.011784095;0.011781085; 
0.1284;0.011587983;0.000242895;0.011102164;0.011587986;0.00024282;0.011102346;0.01176137;0.011762138; 
0.1282;0.011569625;0.00024218;0.011085236;0.011569571;0.000242064;0.011085443;0.011739332;0.011743194; 
0.128;0.011551267;0.000241286;0.011068696;0.011551157;0.00024131;0.011068538;0.01172525;0.011724251; 
0.1278;0.011532819;0.00024057;0.011051679;0.011532744;0.000240556;0.011051631;0.011704552;0.01170531; 
0.1276;0.011514282;0.000239855;0.011034572;0.011514332;0.000239804;0.011034724;0.01168454;0.011686371; 
0.1274;0.011495715;0.000238901;0.011017913;0.011495921;0.000239053;0.011017815;0.011665228;0.011667434; 
0.1272;0.011477566;0.000238216;0.011001164;0.011477512;0.000238303;0.011000905;0.011650312;0.011648499; 
0.127;0.011459357;0.000237709;0.010983908;0.011459103;0.000237555;0.010983994;0.011628705;0.011629566; 
0.1268;0.011441058;0.000236994;0.0109671;0.011440696;0.000236807;0.010967082;0.011611494;0.011610635; 
0.1266;0.011422253;0.000236011;0.010950202;0.01142229;0.000236061;0.010950168;0.011591274;0.011591705; 
0.1264;0.011403865;0.000235295;0.010933274;0.011403885;0.000235316;0.010933253;0.011571753;0.011572778; 
0.1262;0.011385447;0.00023458;0.010916257;0.011385481;0.000234572;0.010916337;0.011552978;0.011553852; 
0.126;0.01136691;0.000233626;0.010899687;0.011367078;0.000233829;0.01089942;0.011534873;0.011534928; 
0.1258;0.01134882;0.00023312;0.01088258;0.011348676;0.000233088;0.010882501;0.011517498;0.011516006; 
0.1256;0.011330164;0.000232375;0.010865444;0.011330276;0.000232347;0.010865581;0.011497054;0.011497086; 
0.1254;0.011312014;0.00023166;0.010848665;0.011311876;0.000231608;0.01084866;0.011477369;0.011478168; 
0.1252;0.011293238;0.000230676;0.010831886;0.011293478;0.00023087;0.010831738;0.011458355;0.011459252; 
0.125;0.01127491;0.000229931;0.010815048;0.01127508;0.000230133;0.010814814;0.011443901;0.011440337; 
0.1248;0.011256999;0.000229663;0.010797673;0.011256684;0.000229397;0.01079789;0.011418703;0.011421425; 
0.1246;0.011238074;0.000228441;0.010781193;0.011238289;0.000228663;0.010780964;0.01140191;0.011402514; 
0.1244;0.011220044;0.000227934;0.010764205;0.011219895;0.000227929;0.010764036;0.011385831;0.011383606; 
0.1242;0.011201507;0.000227189;0.010747129;0.011201503;0.000227197;0.010747108;0.011366668;0.011364699; 
0.124;0.011183357;0.000226653;0.010730022;0.011183111;0.000226466;0.010730178;0.011344346;0.011345794; 
0.1238;0.011164671;0.000225669;0.010713303;0.01116472;0.000225737;0.010713247;0.011326644;0.011326891; 
0.1236;0.011146402;0.000224924;0.010696584;0.011146331;0.000225008;0.010696315;0.011309686;0.01130799; 
0.1234;0.011128104;0.000224418;0.010679269;0.011127943;0.00022428;0.010679382;0.01128957;0.01128909; 
0.1232;0.011109209;0.000223404;0.01066243;0.011109556;0.000223554;0.010662447;0.011270198;0.011270193; 
0.123;0.011091268;0.000222868;0.010645503;0.01109117;0.000222829;0.010645511;0.011251587;0.011251298; 
0.1228;0.011072761;0.000222093;0.010628575;0.011072785;0.000222105;0.010628574;0.011233705;0.011232404; 
0.1226;0.011054701;0.000221557;0.010611558;0.011054401;0.000221382;0.010611636;0.011212635;0.011213512; 
0.1224;0.011036074;0.000220573;0.010594958;0.011036018;0.000220661;0.010594697;0.011196303;0.011194623; 
0.1222;0.011017388;0.000219768;0.010577822;0.011017637;0.00021994;0.010577756;0.011176738;0.011175735; 
0.122;0.010999149;0.000219262;0.010560626;0.010999256;0.000219221;0.010560814;0.011153954;0.011156849; 
0.1218;0.010980821;0.000218457;0.010543877;0.010980877;0.000218503;0.010543871;0.011139932;0.011137965; 
0.1216;0.010962463;0.000217712;0.010527068;0.010962499;0.000217786;0.010526926;0.011118653;0.011119082; 
0.1214;0.010944015;0.000216907;0.0105102;0.010944122;0.000217071;0.010509981;0.011102188;0.011100202; 
0.1212;0.010926044;0.000216609;0.010492796;0.010925746;0.000216356;0.010493034;0.011078405;0.011081324; 
0.121;0.010907477;0.000215566;0.010476315;0.010907371;0.000215643;0.010476085;0.011063489;0.011062447; 
0.1208;0.010888851;0.000214791;0.010459268;0.010888997;0.000214931;0.010459136;0.011045325;0.011043573; 
0.1206;0.010870671;0.000214225;0.010442191;0.010870625;0.00021422;0.010442185;0.011023822;0.0110247; 
0.1204;0.010852403;0.000213689;0.010425055;0.010852253;0.00021351;0.010425234;0.011003095;0.011005829; 
0.1202;0.010833627;0.000212646;0.010408336;0.010833883;0.000212801;0.010408281;0.0109873;0.01098696; 
0.12;0.010815746;0.000212079;0.010391587;0.010815514;0.000212094;0.010391326;0.010972294;0.010968093; 
0.1198;0.010797328;0.000211543;0.010374272;0.010797146;0.000211388;0.010374371;0.010949823;0.010949228; 
0.1196;0.010778821;0.000210708;0.010357404;0.010778779;0.000210683;0.010357414;0.010928112;0.010930365; 
0.1194;0.010760284;0.000209934;0.010340446;0.010760413;0.000209979;0.010340456;0.010911408;0.010911503; 
0.1192;0.010742164;0.000209338;0.010323459;0.010742049;0.000209276;0.010323497;0.010891292;0.010892644; 
0.119;0.010724014;0.000208801;0.010306412;0.010723685;0.000208574;0.010306536;0.010871995;0.010873786; 
0.1188;0.010705268;0.000207728;0.010289812;0.010705323;0.000207874;0.010289575;0.010857704;0.010854931; 
0.1186;0.01068697;0.000207162;0.010272646;0.010686961;0.000207175;0.010272612;0.010835815;0.010836077; 
0.1184;0.010668612;0.000206596;0.01025545;0.010668601;0.000206477;0.010255648;0.0108147;0.010817225; 
0.1182;0.010650194;0.000205761;0.010238671;0.010650242;0.00020578;0.010238682;0.010802943;0.010798375; 
0.118;0.010631716;0.000204927;0.010221833;0.010631884;0.000205084;0.010221716;0.01077922;0.010779527; 
0.1178;0.010613656;0.000204361;0.010204965;0.010613527;0.00020439;0.010204748;0.01076487;0.010760681; 
0.1176;0.010595059;0.000203794;0.010187501;0.010595172;0.000203696;0.010187779;0.010738465;0.010741837; 
0.1174;0.01057688;0.00020293;0.01017102;0.010576817;0.000203004;0.010170809;0.010721478;0.010722994; 
0.1172;0.010558671;0.000202364;0.010153943;0.010558464;0.000202313;0.010153837;0.010705355;0.010704154; 
0.117;0.010540372;0.000201768;0.010136837;0.010540111;0.000201624;0.010136864;0.01068573;0.010685315; 
0.1168;0.010522044;0.000201202;0.010119641;0.01052176;0.000200935;0.01011989;0.010666955;0.010666479; 
0.1166;0.01050309;0.000200069;0.010102922;0.01050341;0.000200247;0.010102915;0.010644633;0.010647644; 
0.1164;0.010485149;0.000199503;0.010086143;0.010485061;0.000199561;0.010085939;0.010631952;0.010628811; 
0.1162;0.010466582;0.000198907;0.010068798;0.010466713;0.000198876;0.010068961;0.010606903;0.01060998; 
0.116;0.010447985;0.000197774;0.010052436;0.010448367;0.000198192;0.010051982;0.010600391;0.010591151; 
0.1158;0.010429835;0.000197446;0.010034943;0.010430021;0.00019751;0.010035002;0.01056816;0.010572324; 
0.1156;0.010411596;0.00019685;0.010017925;0.010411677;0.000196828;0.010018021;0.010550085;0.010553499; 
0.1154;0.010393328;0.000196254;0.010000849;0.010393333;0.000196148;0.010001038;0.010532904;0.010534675; 
0.1152;0.010374999;0.00019536;0.009984249;0.010374991;0.000195468;0.009984054;0.010516557;0.010515854; 
0.115;0.010356581;0.000194764;0.009967053;0.01035665;0.00019479;0.009967069;0.010496649;0.010497034; 
0.1148;0.01033864;0.000194407;0.009949797;0.01033831;0.000194114;0.009950083;0.010473046;0.010478217; 
0.1146;0.010319597;0.000193036;0.009933525;0.010319971;0.000193438;0.009933096;0.010468471;0.010459401; 
0.1144;0.010301507;0.000192678;0.00991615;0.010301634;0.000192763;0.009916107;0.010437536;0.010440587; 
0.1142;0.010283357;0.000192052;0.009899223;0.010283297;0.00019209;0.009899117;0.010425705;0.010421775; 
0.114;0.010265148;0.000191426;0.009882265;0.010264962;0.000191418;0.009882126;0.010405618;0.010402965; 
0.1138;0.010246343;0.000190532;0.009865248;0.010246628;0.000190747;0.009865133;0.010381821;0.010384157; 
0.1136;0.010228014;0.000189936;0.009848142;0.010228294;0.000190077;0.00984814;0.010363522;0.010365351; 
0.1134;0.010210133;0.000189549;0.009831005;0.010209962;0.000189409;0.009831145;0.010346118;0.010346547; 
0.1132;0.010191685;0.000188953;0.00981378;0.010191631;0.000188741;0.009814149;0.010324988;0.010327744; 
0.113;0.010173148;0.000188029;0.00979706;0.010173302;0.000188075;0.009797151;0.010304737;0.010308944; 
0.1128;0.010155088;0.000187433;0.009780252;0.010154973;0.00018741;0.009780153;0.010290089;0.010290145; 
0.1126;0.010136938;0.000187045;0.009762847;0.010136646;0.000186746;0.009763153;0.010266963;0.010271349; 
0.1124;0.010118222;0.000185883;0.009746456;0.010118319;0.000186083;0.009746152;0.010254177;0.010252554; 
0.1122;0.010099954;0.000185227;0.009729499;0.010099994;0.000185422;0.00972915;0.010237622;0.010233761; 
0.112;0.010081625;0.00018487;0.009711885;0.01008167;0.000184762;0.009712147;0.010212514;0.01021497; 
0.1118;0.010063773;0.000184482;0.009694809;0.010063347;0.000184102;0.009695142;0.010193053;0.010196181; 
